路線,路線名稱,方向,站序,中文站點名稱,英文站點名稱,經度,緯度
290繞,干城站 - 童綜合醫院,去程,46,中蔗遊園路口,Zhongzhe-Luyuan Intersection,120.57858,24.169018
290繞,干城站 - 童綜合醫院,去程,47,瑞峰國小,Ruifeng Elementary School,120.575011,24.169708
290繞,干城站 - 童綜合醫院,去程,48,蔗?(太平路),Zhebu(Taiping Road),120.57456,24.170478
290繞,干城站 - 童綜合醫院,去程,49,自強文化城,Ziqiangwenhuacheng,120.574807,24.171774
290繞,干城站 - 童綜合醫院,去程,50,蔗南路180巷口,Zhenan Road 180th Lane,120.57259,24.173878
290繞,干城站 - 童綜合醫院,去程,51,南寮里,Nanliao Village,120.57045,24.175954
290繞,干城站 - 童綜合醫院,去程,52,自強新城(中沙路),Ziqiang Community(Zhongsha Road),120.575756,24.175849
290繞,干城站 - 童綜合醫院,去程,53,四箴國中,Szu Chen Junior High School,120.575667,24.179149
290繞,干城站 - 童綜合醫院,去程,54,永順宮,Yongshun Temple,120.57582,24.18267
290繞,干城站 - 童綜合醫院,去程,55,中正新城,Zhongzheng Community,120.569035,24.198518
290繞,干城站 - 童綜合醫院,去程,56,鹿港寮,Lugangliao,120.568471,24.200896
290繞,干城站 - 童綜合醫院,去程,57,三鹿里,Sanlu Village,120.567602,24.205079
290繞,干城站 - 童綜合醫院,去程,58,屏西保順路口,Pingxi-Baoshun Intersection,120.568538,24.208653
290繞,干城站 - 童綜合醫院,去程,59,埔仔,Puzi,120.5696,24.210472
290繞,干城站 - 童綜合醫院,去程,60,北埔仔,Beipuzi,120.570318,24.212409
290繞,干城站 - 童綜合醫院,去程,61,明秀,Mingxiu,120.570515,24.217482
290繞,干城站 - 童綜合醫院,去程,62,鎮南平等路口,Zhennan-Pingdeng Intersection,120.569517,24.220485
290繞,干城站 - 童綜合醫院,去程,63,福興(鎮南路),Fuxing(Zhennan Road),120.569049,24.221883
290繞,干城站 - 童綜合醫院,去程,64,北勢頭,Beishitou,120.56875,24.224422
290繞,干城站 - 童綜合醫院,去程,65,鎮南福至路口,Zhennan-Fuzhi Intersection,120.568082,24.226316
290繞,干城站 - 童綜合醫院,去程,66,明泰社區,Mingtai Community,120.567054,24.228833
290繞,干城站 - 童綜合醫院,去程,67,沙鹿區公所,Shalu District Office,120.565803,24.231959
290繞,干城站 - 童綜合醫院,去程,68,沙鹿國中(鎮南路),Sha-Lu Junior High School(Zhennan Road),120.563187,24.23332
290繞,干城站 - 童綜合醫院,去程,69,沙鹿光田醫院,Shalu Kuang Tien General Hospital,120.558987,24.234995
290繞,干城站 - 童綜合醫院,去程,70,沙鹿車站,Shalu Station,120.559362,24.236108
290繞,干城站 - 童綜合醫院,去程,71,沙鹿市場,Shalu Market,120.559832,24.237627
290繞,干城站 - 童綜合醫院,去程,72,第一銀行(沙鹿分行),First Bank Shalu Branch,120.560253,24.239495
290繞,干城站 - 童綜合醫院,去程,73,中港國小,Zhonggang Elementary School,120.5564404,24.24270558
290繞,干城站 - 童綜合醫院,去程,74,臺灣大道民和路口,Taiwan Boulevard-Minhe Intersection,120.548851,24.24559
290繞,干城站 - 童綜合醫院,去程,75,東大庄,Dongdazhuang,120.5465148,24.24641923
290繞,干城站 - 童綜合醫院,去程,76,體育館前,Stadium,120.54461,24.24715
290繞,干城站 - 童綜合醫院,去程,77,童綜合醫院(梧棲院區),Tungs MetroHarbor Hosp.(Wuqi),120.543078,24.247698
290繞,干城站 - 童綜合醫院,回程,1,童綜合醫院(梧棲院區),Tungs MetroHarbor Hosp.(Wuqi),120.543196,24.247253
290繞,干城站 - 童綜合醫院,回程,2,體育館前,Stadium,120.544535,24.246744
290繞,干城站 - 童綜合醫院,回程,3,東大庄,Dongdazhuang,120.546233,24.246138
290繞,干城站 - 童綜合醫院,回程,4,臺灣大道民和路口,Taiwan Boulevard-Minhe Intersection,120.548505,24.245294
290繞,干城站 - 童綜合醫院,回程,5,中港國小,Zhonggang Elementary School,120.555586,24.242719
290繞,干城站 - 童綜合醫院,回程,6,第一銀行(沙鹿分行),First Bank Shalu Branch,120.560011,24.239393
290繞,干城站 - 童綜合醫院,回程,7,沙鹿市場,Shalu Market,120.55963,24.237319
290繞,干城站 - 童綜合醫院,回程,8,沙鹿車站,Shalu Station,120.559233,24.236157
290繞,干城站 - 童綜合醫院,回程,9,鎮南沙田路口,Zhennan-Shatian Intersection,120.559542,24.234479
290繞,干城站 - 童綜合醫院,回程,10,沙鹿國中(鎮南路),Sha-Lu Junior High School(Zhennan Road),120.563195,24.233146
290繞,干城站 - 童綜合醫院,回程,11,沙鹿區公所,Shalu District Office,120.565695,24.231806
290繞,干城站 - 童綜合醫院,回程,12,明泰社區,Mingtai Community,120.566966,24.228648
290繞,干城站 - 童綜合醫院,回程,13,鎮南福至路口,Zhennan-Fuzhi Intersection,120.56798,24.226106
290繞,干城站 - 童綜合醫院,回程,14,北勢頭,Beishitou,120.568634,24.224377
290繞,干城站 - 童綜合醫院,回程,15,福興(鎮南路),Fuxing(Zhennan Road),120.568857,24.221895
290繞,干城站 - 童綜合醫院,回程,16,鎮南平等路口,Zhennan-Pingdeng Intersection,120.569505,24.220017
290繞,干城站 - 童綜合醫院,回程,17,明秀,Mingxiu,120.570593,24.216655
290繞,干城站 - 童綜合醫院,回程,18,北埔仔,Beipuzi,120.570205,24.212424
290繞,干城站 - 童綜合醫院,回程,19,埔仔,Puzi,120.5696,24.210472
290繞,干城站 - 童綜合醫院,回程,20,屏西保順路口,Pingxi-Baoshun Intersection,120.56835,24.20871
290繞,干城站 - 童綜合醫院,回程,21,三鹿里,Sanlu Village,120.5675,24.205383
290繞,干城站 - 童綜合醫院,回程,22,鹿港寮,Lugangliao,120.568377,24.200989
290繞,干城站 - 童綜合醫院,回程,23,中正新城,Zhongzheng Community,120.568927,24.198542
290繞,干城站 - 童綜合醫院,回程,24,永順宮,Yongshun Temple,120.575799,24.182686
290繞,干城站 - 童綜合醫院,回程,25,四箴國中,Szu Chen Junior High School,120.575652,24.178931
290繞,干城站 - 童綜合醫院,回程,26,自強新城(中沙路),Ziqiang Community(Zhongsha Road),120.575718,24.175849
290繞,干城站 - 童綜合醫院,回程,27,南寮里,Nanliao Village,120.570378,24.175827
290繞,干城站 - 童綜合醫院,回程,28,蔗南路180巷口,Zhenan Road 180th Lane,120.57219,24.174007
290繞,干城站 - 童綜合醫院,回程,29,自強文化城,Ziqiangwenhuacheng,120.574792,24.171879
290繞,干城站 - 童綜合醫院,回程,30,蔗?(太平路),Zhebu(Taiping Road),120.574519,24.170624
290繞,干城站 - 童綜合醫院,回程,31,瑞峰國小,Ruifeng Elementary School,120.574777,24.169708
290繞,干城站 - 童綜合醫院,回程,32,中蔗遊園路口,Zhongzhe-Luyuan Intersection,120.578491,24.169027
290繞,干城站 - 童綜合醫院,回程,33,新圳,Xinzhen,120.58775,24.166654
290繞,干城站 - 童綜合醫院,回程,34,環隆科技,UMEC,120.600215,24.162988
290繞,干城站 - 童綜合醫院,回程,35,百容電子,Excel Cell Electronic Company,120.601419,24.161692
290繞,干城站 - 童綜合醫院,回程,36,五權西工業區24路口,Wuquan W.-Gongyequ 24th Intersection,120.601897,24.159862
290繞,干城站 - 童綜合醫院,回程,37,聯強國際,Synnex Tech. Intl. Company,120.6032967,24.15966833
290繞,干城站 - 童綜合醫院,回程,38,五權西工業區23路口,Wuquan-Gongye 23rd Intersection,120.605528,24.161413
290繞,干城站 - 童綜合醫院,回程,39,五權西工業區21路口,Wuquan-Gongye 21stIntersection,120.606907,24.160688
290繞,干城站 - 童綜合醫院,回程,40,辰皓電子,ASTag Company,120.608648,24.155841
290繞,干城站 - 童綜合醫院,回程,41,五權西嶺東路口,Wuquan W.-Lingdong Intersection,120.6124333,24.15422667
290繞,干城站 - 童綜合醫院,回程,42,忠勇寶山東二街口,Zhongyong -Baoshan E. 2nd Intersection,120.616163,24.152652
290繞,干城站 - 童綜合醫院,回程,43,寶山里土地公,Baoshan Village Temple,120.615656,24.150371
290繞,干城站 - 童綜合醫院,回程,44,文山國小(忠勇路),Wen San Elementary School(Zhongyong Road),120.615547,24.149542
290繞,干城站 - 童綜合醫院,回程,45,文山里,Wenshan Village,120.614846,24.145833
290繞,干城站 - 童綜合醫院,回程,46,一善堂,Yishan Temple,120.614696,24.144815
290繞,干城站 - 童綜合醫院,回程,47,下文山,Xiawenshan,120.61354,24.142321
290繞,干城站 - 童綜合醫院,回程,48,七星橋,Qixing Bridge,120.613106,24.140441
290繞,干城站 - 童綜合醫院,回程,49,春社里(永春南路),Chunshe Village(Yongchun S. Road),120.61358,24.138907
290繞,干城站 - 童綜合醫院,回程,50,劉厝庄,Liucuozhuang,120.621938,24.140111
290繞,干城站 - 童綜合醫院,回程,51,下新生里,Xia Xinsheng Village,120.626747,24.140343
290繞,干城站 - 童綜合醫院,回程,52,永定里二站(永春路),Yongding Village 2nd Stop(Yongchun Road),120.630369,24.140976
290繞,干城站 - 童綜合醫院,回程,53,永定里(永春路),Yongding Village(Yongchun Road),120.632311,24.141202
290繞,干城站 - 童綜合醫院,回程,54,西南屯,Xinantun,120.635145,24.141357
290繞,干城站 - 童綜合醫院,回程,55,南屯市場,Nantun Market,120.637602,24.140214
290繞,干城站 - 童綜合醫院,回程,56,南屯(南屯路),Nantun(Nantun Road),120.642202,24.13842
290繞,干城站 - 童綜合醫院,回程,57,南屯郵局,Nantun Post Office,120.643044,24.138324
290繞,干城站 - 童綜合醫院,回程,58,下田心,Xiatianxin,120.644457,24.139168
290繞,干城站 - 童綜合醫院,回程,59,田心(向心路),Tianxin(Xiangxin Road),120.64502,24.140463
290繞,干城站 - 童綜合醫院,回程,60,文心大墩七街口,Wenxin-Dadun 7th intersection,120.646873,24.143071
290繞,干城站 - 童綜合醫院,回程,61,向上南大墩路口,Xiangshang S.- Dadun Intersection,120.649509,24.144918
290繞,干城站 - 童綜合醫院,回程,62,下麻園,Xiamayuan,120.651864,24.14493
290繞,干城站 - 童綜合醫院,回程,63,萬壽棒球場(東興路),Wanshou Baseball Stadium(Dongxing Road),120.6530366,24.14542445
290繞,干城站 - 童綜合醫院,回程,64,向上精誠路口,Xiangshang-Jingcheng Intersection,120.655498,24.146673
290繞,干城站 - 童綜合醫院,回程,65,向上忠明南路口,Xiangshang-Zhongming S. Intersection,120.658086,24.146678
290繞,干城站 - 童綜合醫院,回程,66,頂麻園(向上市場),Dingmayuan(Xiangshang Market),120.659814,24.14667
290繞,干城站 - 童綜合醫院,回程,67,互助新村,Huzhu Community,120.66215,24.146668
290繞,干城站 - 童綜合醫院,回程,68,向上中興街口,Xiangshang-Zhongxing Intersection,120.663429,24.146675
290繞,干城站 - 童綜合醫院,回程,69,向上英才路口,Xiangshang-Yingcai Intersection,120.666028,24.14667
290繞,干城站 - 童綜合醫院,回程,70,向上民權路口,Xiangshang-Minquan Intersection,120.668678,24.146678
290繞,干城站 - 童綜合醫院,回程,71,臺中教育大學,National Taichung University of Education,120.671951,24.144771
290繞,干城站 - 童綜合醫院,回程,72,民權中華路口,Minquan-Zhonghua Intersection,120.674723,24.142371
290繞,干城站 - 童綜合醫院,回程,73,臺中醫院,Taichung Hospital,120.676563,24.140714
290繞,干城站 - 童綜合醫院,回程,74,臺中州廳,Taichung Prefectural Hall,120.678495,24.139044
290繞,干城站 - 童綜合醫院,回程,75,民權繼光街口,Minquan-Jiguang Intersection,120.681005,24.136842
290繞,干城站 - 童綜合醫院,回程,76,臺中車站(民族路口),Taichung Station(Minzu Intersection),120.6839068,24.13651806
290繞,干城站 - 童綜合醫院,回程,77,干城站,Gancheng Station,120.68598,24.140811
291,霧峰區山多綠社區 - 大里區環保公園,去程,1,山多綠社區,Shanduolv Community,120.7085,24.0629
291,霧峰區山多綠社區 - 大里區環保公園,去程,2,萊園土地公廟,Laiyuan Tudigong Temple,120.7051,24.0611
291,霧峰區山多綠社區 - 大里區環保公園,去程,3,明台高中,Ming Tai High School,120.70308,24.061968
291,霧峰區山多綠社區 - 大里區環保公園,去程,4,國立臺灣交響樂團,National Taiwan Symphony Orchestra,120.699135,24.059262
291,霧峰區山多綠社區 - 大里區環保公園,去程,5,霧峰郵局(明台高中),Wufeng Post Office (Ming Tai Senior High School),120.698362,24.061801
291,霧峰區山多綠社區 - 大里區環保公園,去程,6,霧峰,Wufeng,120.698598,24.063714
291,霧峰區山多綠社區 - 大里區環保公園,去程,7,中正草湖路口,Zhongzheng-Caohu Intersection,120.699033,24.067461
291,霧峰區山多綠社區 - 大里區環保公園,去程,8,甲寅(中正路),Jiayin(Zhongzheng Road),120.69928,24.0697
291,霧峰區山多綠社區 - 大里區環保公園,去程,9,霧峰農工,Wufeng Agr. Ind. Senior High School,120.699744,24.072817
291,霧峰區山多綠社區 - 大里區環保公園,去程,10,霧峰分局,Wufeng Police Precinct,120.701106,24.075756
291,霧峰區山多綠社區 - 大里區環保公園,去程,11,全陽社區,Quanchang Community,120.707082,24.076439
291,霧峰區山多綠社區 - 大里區環保公園,去程,12,吉峰社區,Jifeng Community,120.711221,24.076958
291,霧峰區山多綠社區 - 大里區環保公園,去程,13,台影文化城,Taiying Wenhuacheng,120.715263,24.076642
291,霧峰區山多綠社區 - 大里區環保公園,去程,14,交叉點,Intersection,120.717996,24.078212
291,霧峰區山多綠社區 - 大里區環保公園,去程,15,吉峰國小,Gi-Fon Elementary School,120.718656,24.079997
291,霧峰區山多綠社區 - 大里區環保公園,去程,16,文山農場,Wenshan Farm,120.724009,24.084686
291,霧峰區山多綠社區 - 大里區環保公園,去程,17,健民國小,Jam-Ming Elementary School,120.727701,24.088994
291,霧峰區山多綠社區 - 大里區環保公園,去程,18,大愛一村,Da-ai 1st Village,120.72791,24.091528
291,霧峰區山多綠社區 - 大里區環保公園,去程,19,仁化工業區服務中心,Renhua Gongyequ Park Service Center,120.72363,24.092078
291,霧峰區山多綠社區 - 大里區環保公園,去程,20,和大公司,Heda Company,120.721684,24.09249
291,霧峰區山多綠社區 - 大里區環保公園,去程,21,金田公司,Chin Tieng Company,120.719072,24.094273
291,霧峰區山多綠社區 - 大里區環保公園,去程,22,車站前(仁化路),Front Station(Renhua Road),120.717044,24.094503
291,霧峰區山多綠社區 - 大里區環保公園,去程,23,光正國中,Guang Jheng Junior High School,120.717757,24.096077
291,霧峰區山多綠社區 - 大里區環保公園,去程,24,鳳凰路182巷口,Fenghuang 182nd Lane,120.719769,24.098374
291,霧峰區山多綠社區 - 大里區環保公園,去程,25,太平親子館,Taiping District Parent-Child Center,120.721074,24.100788
291,霧峰區山多綠社區 - 大里區環保公園,去程,26,幸福德隆,Xingfu Delong,120.722583,24.103572
291,霧峰區山多綠社區 - 大里區環保公園,去程,27,慈明高中,Tzu Ming High School,121.04374,25.00794
291,霧峰區山多綠社區 - 大里區環保公園,去程,28,公教街209巷口,Gongjiao Street 209th Lane,120.71092,24.108154
291,霧峰區山多綠社區 - 大里區環保公園,去程,29,立元立仁路口,Liyuan-Liren Intersection,120.706692,24.105196
291,霧峰區山多綠社區 - 大里區環保公園,去程,30,立仁路157巷口,Liren Road 157th Lane,120.704456,24.10592
291,霧峰區山多綠社區 - 大里區環保公園,去程,31,立仁路57巷口,Liren Road 57th Lane,120.703343,24.108119
291,霧峰區山多綠社區 - 大里區環保公園,去程,32,新仁好來一街口,Xinren-Haolai 1st Intersection,120.700157,24.110288
291,霧峰區山多綠社區 - 大里區環保公園,去程,33,新興宮,Xinxing Temple,120.692972,24.111927
291,霧峰區山多綠社區 - 大里區環保公園,去程,34,省農會,Provincial Farmers' Association,120.689834,24.112347
291,霧峰區山多綠社區 - 大里區環保公園,去程,35,內新市場,Neixin Market,120.689889,24.110985
291,霧峰區山多綠社區 - 大里區環保公園,去程,36,中興大里路口,Zhongxing-Dali Intersection,120.6899,24.108539
291,霧峰區山多綠社區 - 大里區環保公園,去程,37,立人高中,Liren Senior High School,120.689338,24.105735
291,霧峰區山多綠社區 - 大里區環保公園,去程,38,下內新,Xianeixin,120.688396,24.102641
291,霧峰區山多綠社區 - 大里區環保公園,去程,39,德芳南中興路口,Defang S.- Zhongxing Intersection,120.686973,24.102596
